time,lat,lon,speed,altitude,thermocouple_t,ada_humidity,ada_temp,ir_amb,ir_obj,date
22:33:47.000,40.66014,-73.97607,28.5208,51.5,30.17188,54.6,29.5,30.31,41.19,05/08/2018
22:33:48.000,40.66013,-73.97598,28.96528,51.5,30.11719,55.1,29.5,30.29001,40.53,05/08/2018
22:33:48.984,40.66011,-73.97588,30.24316,51.5,30.48438,55.1,29.5,30.32999,39.19,05/08/2018
22:33:50.000,40.66009,-73.97578,30.61356,51.5,30.8125,55.7,29.5,30.37,41.53,05/08/2018
22:33:51.000,40.66007,-73.97569,31.74328,51.5,30.97656,55.7,29.5,30.42999,41.47,05/08/2018
22:33:52.984,40.66001,-73.97549,31.63216,51.5,30.94531,55.5,29.6,30.38998,40.92999,05/08/2018
22:33:54.000,40.65997,-73.97541,32.18776,51.5,29.96875,55.5,29.6,30.35001,41.38998,05/08/2018
22:33:55.000,40.65993,-73.97532,30.76172,51.5,29.46875,56,29.7,30.29001,39.54999,05/08/2018
22:33:56.000,40.6599,-73.97523,29.76164,51.5,29.76563,56,29.7,30.29001,41.91,05/08/2018
22:33:58.000,40.65981,-73.97508,29.76164,57,29.91406,56.6,29.4,30.26999,41.67001,05/08/2018
22:33:59.000,40.65976,-73.97501,29.76164,57.4,28.80469,56.6,29.4,30.20999,41.82999,05/08/2018
22:34:00.000,40.65971,-73.97495,27.89112,57.4,28.51563,57.9,29.4,30.10999,41.85001,05/08/2018
22:34:00.984,40.65966,-73.97488,26.35396,57.4,28.42969,57.9,29.4,30.07001,41.82999,05/08/2018
22:34:02.000,40.65961,-73.97484,25.29832,57.4,28.39063,59.4,29.2,30.04999,40.91,05/08/2018
22:34:03.000,40.65956,-73.97478,24.68716,57.4,28.32031,59.4,29.2,29.98999,40.64999,05/08/2018
22:34:04.984,40.65947,-73.97469,22.8722,57.4,28.15625,59.6,29.1,29.92999,39.41,05/08/2018
22:34:06.000,40.65943,-73.97463,22.26104,57.4,27.92188,59.6,29.1,29.91,32.70999,05/08/2018
22:34:07.000,40.65938,-73.97459,23.13148,57.4,27.98438,60.4,29,29.87,34.01001,05/08/2018
22:34:08.000,40.65935,-73.97453,23.83524,57.4,27.96875,60.4,29,29.82999,35.69,05/08/2018
22:34:10.000,40.65928,-73.9744,23.83524,61.1,27.89063,61.3,28.9,29.76999,32.69,05/08/2018
22:34:11.000,40.65924,-73.97434,21.90916,61.1,27.8125,61.3,28.9,29.76999,31.13,05/08/2018
22:34:12.000,40.65921,-73.97428,22.39068,61.1,27.625,61.1,28.8,29.67001,32.04999,05/08/2018
22:34:12.984,40.65918,-73.97423,22.48328,61.1,27.25,61.1,28.8,29.64999,33.76999,05/08/2018
22:34:14.000,40.65915,-73.97416,23.44632,61.1,27.25,62,28.7,29.59,33.54999,05/08/2018
22:34:15.000,40.65912,-73.9741,24.076,61.1,27.125,62,28.7,29.54999,31.19,05/08/2018
22:34:16.984,40.65905,-73.97396,25.13164,61.1,27,63.4,28.7,29.45001,32.91,05/08/2018
22:34:18.000,40.65902,-73.97388,25.02052,61.1,26.92969,63.4,28.7,29.41,32.31,05/08/2018
22:34:19.000,40.65898,-73.97381,25.5576,61.1,26.97656,64.1,28.5,29.35001,32.67001,05/08/2018
22:34:20.000,40.65894,-73.97375,25.52056,61.1,27.42969,64.1,28.5,29.35001,35.26999,05/08/2018
22:34:22.000,40.65886,-73.97361,25.52056,61.4,27.57813,63.2,28.4,29.29001,36.79001,05/08/2018
22:34:23.000,40.65881,-73.97354,26.98364,61.4,27.8125,63.2,28.4,29.29001,34.97,05/08/2018
22:34:24.000,40.65876,-73.97348,27.8726,61.4,27.8125,63.4,28.5,29.23001,34.51001,05/08/2018
22:34:24.984,40.6587,-73.97341,28.37264,61.4,27.89063,63.4,28.5,29.23001,33.64999,05/08/2018
22:34:26.000,40.65864,-73.97336,28.96528,61.4,27.70313,64.3,28.4,29.17001,35.45001,05/08/2018
22:34:26.000,40.65864,-73.97336,28.96528,61.4,27.5,64.3,28.4,29.14999,34.14999,05/08/2018
22:34:28.984,40.65845,-73.9732,27.76148,61.4,27.875,63.9,28.4,29.14999,35.88998,05/08/2018
22:34:48.000,40.65704,-73.97314,28.66896,0,28.02344,61.5,28.3,28.91,31.70999,05/08/2018
22:34:48.984,40.65697,-73.97315,28.243,0,28.15625,61.5,28.3,28.88998,28.91,05/08/2018
22:34:50.000,40.65689,-73.97315,28.76156,0,28.22656,61.7,28.3,28.85001,28.42999,05/08/2018
22:34:51.000,40.65682,-73.97316,29.13196,0,28.25,61.7,28.3,28.85001,31.38998,05/08/2018
22:34:52.984,40.65667,-73.97315,28.6134,0,28.44531,60.9,28.3,28.91,31.32999,05/08/2018
22:34:54.000,40.6566,-73.97314,27.89112,0,28.51563,60.9,28.3,28.88998,31.04999,05/08/2018
22:34:55.000,40.65653,-73.97313,28.48376,0,28.47656,59.9,28.3,28.88998,31.69,05/08/2018
22:34:56.000,40.65645,-73.97312,28.4282,0,29.4375,59.9,28.3,28.95001,31.32999,05/08/2018
22:35:00.984,40.65608,-73.97299,29.66904,0,30.01563,57.8,28.6,29.17001,30.09,05/08/2018
22:35:02.000,40.65601,-73.97295,30.05796,0,29.85156,57.8,28.6,29.17001,34.98999,05/08/2018
22:35:04.000,40.65588,-73.97285,30.53948,0,29.67969,58,28.6,29.19,32.26999,05/08/2018
22:35:04.984,40.65581,-73.97279,30.9284,0,29.17969,58,28.6,29.17001,30.64999,05/08/2018
22:35:06.000,40.65575,-73.97274,32.83596,0,29.04688,60.1,28.6,29.19,31.35001,05/08/2018
22:35:07.000,40.65568,-73.97266,32.74336,0,29.05469,60.1,28.6,29.19,29.85001,05/08/2018
22:35:07.000,40.65568,-73.97266,32.74336,0,29.27344,60.1,28.6,29.20999,32.63,05/08/2018
22:35:07.000,40.65568,-73.97266,32.74336,0,29.51563,60.1,28.6,29.20999,33.73001,05/08/2018
22:35:11.000,40.65543,-73.97237,31.3914,0,29.4375,60.1,28.6,29.23001,33.82999,05/08/2018
22:35:12.000,40.65537,-73.97228,31.81736,0,29.64844,60.1,28.6,29.26999,31.25,05/08/2018
22:35:12.984,40.65531,-73.97221,32.6878,0,29.91406,60.2,28.7,29.32999,35.19,05/08/2018
22:35:14.000,40.65524,-73.97215,34.20644,0,30.36719,60.2,28.7,29.37,38.45001,05/08/2018
22:35:16.000,40.65509,-73.97203,33.13228,0,30.70313,58.5,28.7,29.41,37.26999,05/08/2018
22:35:16.984,40.65501,-73.97197,33.03968,0,30.86719,58.5,28.7,29.47,31.60999,05/08/2018
22:35:18.000,40.65494,-73.97192,33.16932,0,30.85938,57.3,28.9,29.54999,32.04999,05/08/2018
22:35:24.000,40.6545,-73.97179,30.22464,0,30.46094,56.4,29,29.70999,31.69,05/08/2018
22:35:24.000,40.6545,-73.97179,30.22464,0,30.63281,56.4,29,29.70999,33.47,05/08/2018
22:35:27.000,40.65429,-73.97181,28.07632,0,30.63281,56.6,29.1,29.76999,36.37,05/08/2018
22:35:28.000,40.65422,-73.97182,28.66896,0,30.83594,56.6,29.1,29.82999,34.76999,05/08/2018
22:35:28.984,40.65415,-73.97185,28.55784,0,31.05469,56.1,29.1,29.85001,31.82999,05/08/2018
22:35:30.000,40.65409,-73.97188,28.48376,0,30.66406,56.1,29.1,29.85001,31.07001,05/08/2018
22:35:32.000,40.65395,-73.97192,28.53932,0,30.375,56.9,29.2,29.85001,31.26999,05/08/2018
22:35:32.984,40.65388,-73.97195,27.55776,0,30.125,56.9,29.2,29.85001,31.98999,05/08/2018
22:35:34.000,40.65381,-73.97197,27.9652,0,29.92188,57,29.2,29.85001,30.98999,05/08/2018
22:35:35.000,40.65375,-73.972,28.48376,0,29.74219,57,29.2,29.85001,31.60999,05/08/2018
22:35:36.000,40.65368,-73.97202,27.61332,0,29.72656,57.9,29.2,29.81,31.38998,05/08/2018
22:35:36.000,40.65368,-73.97202,27.61332,0,29.46875,57.9,29.2,29.81,33.07001,05/08/2018
22:35:39.000,40.65349,-73.97205,24.31676,0,29.39063,58.6,29.1,29.79001,31.04999,05/08/2018
22:35:40.000,40.65342,-73.97206,24.31676,0,29.36719,58.6,29.1,29.79001,31.10999,05/08/2018
22:35:40.984,40.65337,-73.97206,24.18712,0,29.36719,58.5,29,29.76999,34.17001,05/08/2018
22:35:42.000,40.6533,-73.97206,25.48352,0,29.46875,58.5,29,29.76999,31.63,05/08/2018
22:35:44.000,40.65317,-73.97205,24.77976,0,29.45313,58.1,29,29.70999,31.53,05/08/2018
22:35:44.984,40.65311,-73.97204,23.96488,0,29.51563,58.1,29,29.73001,35.51001,05/08/2018
22:35:50.000,40.65279,-73.97193,26.46508,0,30.64063,57.2,29.1,29.88998,36.88998,05/08/2018
22:35:51.000,40.65273,-73.9719,26.33544,0,30.92188,57.2,29.1,29.88998,38.03,05/08/2018
22:35:52.984,40.65261,-73.97182,25.94652,0,31.1875,57,29.2,29.92999,34.32999,05/08/2018
22:35:54.000,40.65255,-73.97178,25.90948,0,30.86719,57,29.2,29.95001,31.76999,05/08/2018
22:35:55.000,40.65249,-73.97173,23.4278,0,30.5,58.6,29.3,29.95001,31.75,05/08/2018
22:35:56.000,40.65245,-73.97169,22.74256,0,30.27344,58.6,29.3,29.98999,31.42999,05/08/2018
22:35:56.000,40.65245,-73.97169,22.74256,0,30.21094,59,29.3,29.95001,34.14999,05/08/2018
22:35:59.000,40.65233,-73.97153,20.96464,0,30.23438,59,29.3,29.95001,33.41,05/08/2018
22:36:00.000,40.6523,-73.97147,21.77952,0,30.46094,58,29.3,29.98999,34.25,05/08/2018
22:36:00.984,40.65226,-73.97141,24.076,0,30.5,58,29.3,30.01001,35.01001,05/08/2018
22:36:02.000,40.65222,-73.97134,22.64996,0,30.53125,57.1,29.3,30.04999,36.57001,05/08/2018
22:36:03.000,40.65218,-73.97129,22.61292,0,30.59375,57.1,29.3,30.04999,34.17001,05/08/2018
22:36:04.984,40.65212,-73.97114,24.11304,0,30.74219,56.3,29.3,30.09,34.38998,05/08/2018
22:36:06.000,40.65209,-73.97105,23.9834,0,30.65625,56.3,29.3,30.07001,37.04999,05/08/2018
22:36:07.000,40.65207,-73.97098,23.07592,0,30.71094,55.9,29.4,30.10999,38.67001,05/08/2018
22:36:08.000,40.65205,-73.97091,23.11296,0,30.57031,55.9,29.4,30.10999,38.92999,05/08/2018
22:36:10.000,40.65202,-73.97076,23.11296,24.5,30.76563,55.9,29.5,30.14999,37.75,05/08/2018
22:36:11.000,40.65201,-73.97069,23.11296,24.7,30.79688,55.9,29.5,30.14999,36.07001,05/08/2018
22:36:12.000,40.652,-73.97062,22.66848,24.7,30.74219,55.7,29.5,30.20999,34.88998,05/08/2018
22:36:12.984,40.652,-73.97055,22.16844,24.7,30.71094,55.7,29.5,30.17001,34.23001,05/08/2018
22:36:14.000,40.652,-73.97048,21.35356,24.7,30.71094,55.9,29.5,30.17001,35.60999,05/08/2018
22:36:14.000,40.652,-73.97048,21.35356,24.7,30.59375,55.9,29.5,30.20999,37.82999,05/08/2018
22:36:16.984,40.65202,-73.97028,19.50156,24.7,30.54688,55.6,29.5,30.23001,39.03,05/08/2018
22:36:18.000,40.65203,-73.97021,20.79796,24.7,30.59375,55.6,29.5,30.25,36.57001,05/08/2018
22:36:19.000,40.65204,-73.97015,21.16836,24.7,30.77344,55.7,29.5,30.25,37.37,05/08/2018
22:36:20.000,40.65206,-73.97009,21.50172,24.7,30.83594,55.7,29.5,30.25,36.87,05/08/2018
22:36:22.000,40.65209,-73.96996,21.50172,26.6,30.90625,55.6,29.5,30.26999,36.60999,05/08/2018
22:36:23.000,40.65211,-73.96989,20.79796,26.6,30.92969,55.6,29.5,30.31,35.14999,05/08/2018
22:36:28.984,40.65227,-73.96955,19.37192,0,30.64063,55,29.6,30.35001,34.63,05/08/2018
22:36:30.000,40.65229,-73.96949,18.76076,0,30.61719,55,29.6,30.37,36.57001,05/08/2018
22:36:32.000,40.65235,-73.96938,18.76076,33.3,30.63281,54.8,29.5,30.35001,35.91,05/08/2018
22:36:32.984,40.65239,-73.96933,20.33496,33.3,30.6875,54.8,29.5,30.37,35.60999,05/08/2018
22:36:34.000,40.65242,-73.96928,20.44608,33.3,30.8125,54.8,29.5,30.37,36.48999,05/08/2018
22:36:35.000,40.65246,-73.96923,20.40904,33.3,30.77344,54.8,29.5,30.38998,36.79001,05/08/2018
22:36:36.000,40.6525,-73.96917,20.90908,33.3,30.6875,54.8,29.5,30.37,34.81,05/08/2018
22:36:36.000,40.6525,-73.96917,20.90908,33.3,30.61719,54.8,29.5,30.38998,32.54999,05/08/2018
22:36:39.000,40.65259,-73.96901,19.39044,33.3,30.54688,55,29.5,30.42999,29.92999,05/08/2018
22:36:40.000,40.65262,-73.96896,19.446,33.3,30.4375,55,29.5,30.42999,29.23001,05/08/2018
22:36:40.984,40.65265,-73.96891,19.03856,33.3,30.39063,55.3,29.6,30.37,29.92999,05/08/2018
22:36:42.000,40.65269,-73.96886,18.92744,33.3,30.28125,55.3,29.6,30.38998,33.79001,05/08/2018
22:36:44.000,40.65276,-73.96877,18.92744,41.9,30.29688,55.2,29.5,30.42999,35.76999,05/08/2018
22:36:44.984,40.6528,-73.96873,19.96456,41.9,30.29688,55.2,29.5,30.42999,35.26999,05/08/2018
22:36:46.000,40.65284,-73.96868,20.07568,41.9,30.21875,55,29.5,30.38998,33.87,05/08/2018
22:36:47.000,40.65288,-73.96864,20.70536,41.9,30.21094,55,29.5,30.38998,32.82999,05/08/2018
22:36:48.000,40.65292,-73.9686,21.1128,41.9,30.1875,55.5,29.5,30.42999,31.98999,05/08/2018
22:36:48.000,40.65292,-73.9686,21.1128,41.9,30.11719,55.5,29.5,30.38998,33.79001,05/08/2018
22:36:51.000,40.65303,-73.96843,20.79796,41.9,30.14063,55.7,29.5,30.38998,38.85001,05/08/2018
22:36:52.000,40.65306,-73.96838,21.1128,41.9,30.10156,55.7,29.5,30.45001,37.32999,05/08/2018
22:36:52.984,40.6531,-73.96831,22.20548,41.9,30.07813,55.8,29.5,30.38998,36.70999,05/08/2018
22:36:54.000,40.65313,-73.96825,22.76108,41.9,30.09375,55.8,29.5,30.42999,37.17001,05/08/2018
22:36:56.000,40.65321,-73.96813,22.687,41.9,30.03906,56,29.5,30.38998,36.60999,05/08/2018
22:36:56.984,40.65325,-73.96806,22.27956,41.9,30.11719,56,29.5,30.42999,38.51001,05/08/2018
22:36:58.000,40.65328,-73.96801,22.14992,41.9,30.19531,55.5,29.5,30.37,38.25,05/08/2018
22:36:59.000,40.65332,-73.96795,22.05732,41.9,30.4375,55.5,29.5,30.38998,36.60999,05/08/2018
22:37:04.000,40.65346,-73.96764,22.39068,0,30.71094,54.6,29.6,30.45001,38.85001,05/08/2018
22:37:06.000,40.6535,-73.96751,22.39068,46,30.74219,54.6,29.6,30.45001,37.35001,05/08/2018
22:37:07.000,40.65352,-73.96743,22.4092,46,30.76563,55,29.6,30.47,33.51001,05/08/2018
22:37:08.000,40.65355,-73.96737,22.81664,46,30.57031,55,29.6,30.47,30.98999,05/08/2018
22:37:08.984,40.65357,-73.9673,22.5018,46,30.48438,55.1,29.6,30.47,31.97,05/08/2018
22:37:10.000,40.65358,-73.96724,22.16844,46,30.4375,55.1,29.6,30.45001,34.81,05/08/2018
22:37:12.000,40.65361,-73.96708,22.79812,46,30.46094,54.2,29.6,30.48999,35.09,05/08/2018
22:37:12.984,40.65363,-73.96702,22.85368,46,30.34375,54.2,29.6,30.48999,36.87,05/08/2018
22:37:18.000,40.65369,-73.96664,24.03896,0,30.21094,54.8,29.6,30.47,37.92999,05/08/2018
22:37:20.000,40.65372,-73.96648,24.03896,41.4,30.21875,54.8,29.6,30.45001,35.47,05/08/2018
22:37:20.984,40.65373,-73.96641,24.2612,41.4,30.28125,55,29.6,30.45001,35.91,05/08/2018
22:37:22.000,40.65374,-73.96632,24.6316,41.4,30.11719,55,29.6,30.45001,39.03,05/08/2018
22:37:23.000,40.65376,-73.96624,23.09444,41.4,30.17188,54.9,29.6,30.45001,41.81,05/08/2018
22:37:24.000,40.65376,-73.96617,22.98332,41.4,30.14844,54.9,29.6,30.48999,37.01001,05/08/2018
22:37:26.000,40.65379,-73.96603,23.00184,41.4,30.1875,54.4,29.6,30.45001,32.59,05/08/2018
22:37:27.000,40.65381,-73.96595,22.5944,41.4,30.05469,54.4,29.6,30.42999,32.31,05/08/2018
22:37:28.000,40.65383,-73.96587,22.46476,41.4,30.0625,54.3,29.6,30.42999,33.91,05/08/2018
22:37:28.984,40.65385,-73.96581,22.5018,41.4,29.92188,54.3,29.6,30.38998,35.70999,05/08/2018
22:37:28.984,40.65385,-73.96581,22.5018,41.4,29.96875,54.5,29.6,30.42999,37.70999,05/08/2018
22:37:32.000,40.65391,-73.96557,22.5018,41.9,30.03125,54.5,29.6,30.38998,36.09,05/08/2018
22:37:32.984,40.65393,-73.96548,24.42788,41.9,29.99219,54,29.5,30.37,31.25,05/08/2018
22:37:34.000,40.65395,-73.96541,23.63152,41.9,30.01563,54,29.5,30.38998,31.29001,05/08/2018
22:37:35.000,40.65398,-73.96533,24.539,41.9,30.03125,53.9,29.5,30.37,30.85001,05/08/2018
22:37:36.000,40.65401,-73.96526,25.29832,41.9,30.14844,53.9,29.5,30.35001,30.81,05/08/2018
22:37:38.000,40.65406,-73.9651,24.77976,41.9,30.21875,54,29.5,30.32999,36.29001,05/08/2018
22:37:39.000,40.65409,-73.96502,25.35388,41.9,30.11719,54,29.5,30.35001,37.98999,05/08/2018
22:37:40.000,40.65412,-73.96495,25.33536,41.9,30.0625,54.4,29.5,30.35001,40.25,05/08/2018
22:37:40.984,40.65415,-73.96487,25.6502,41.9,30.1875,54.4,29.5,30.35001,35.59,05/08/2018
22:37:43.000,40.65421,-73.96473,25.6502,41.1,30.23438,55,29.5,30.35001,32.98999,05/08/2018
22:37:44.000,40.65424,-73.96467,25.6502,41,30.09375,55,29.5,30.32999,34.42999,05/08/2018
22:37:44.984,40.65428,-73.9646,23.29816,41,30.0625,54.7,29.5,30.31,32.53,05/08/2018
22:37:46.000,40.65431,-73.96453,23.40928,41,30.03125,54.7,29.5,30.32999,30.70999,05/08/2018
22:37:47.000,40.65435,-73.96447,24.15008,41,29.99219,54.6,29.5,30.31,32.70999,05/08/2018
22:37:48.000,40.65438,-73.96439,24.13156,41,29.83594,54.6,29.5,30.31,35.88998,05/08/2018
22:37:50.000,40.65446,-73.96427,23.65004,41,29.80469,55.3,29.5,30.31,36.04999,05/08/2018
22:37:51.000,40.6545,-73.96422,22.64996,41,29.80469,55.3,29.5,30.29001,33.63,05/08/2018
22:37:52.000,40.65454,-73.96415,22.687,41,29.78906,55.6,29.4,30.26999,33.63,05/08/2018
22:37:52.984,40.65458,-73.9641,24.02044,41,29.94531,55.6,29.4,30.26999,34.23001,05/08/2018
22:37:55.000,40.65467,-73.96397,24.02044,40.8,29.94531,55,29.4,30.26999,33.47,05/08/2018
22:37:56.000,40.65472,-73.96391,24.02044,40.4,29.89844,55,29.4,30.29001,33.19,05/08/2018
22:37:56.984,40.65478,-73.96386,26.07616,40.4,30.07813,55.5,29.4,30.26999,34.67001,05/08/2018
22:37:58.000,40.65483,-73.9638,26.15024,40.4,30.32031,55.5,29.4,30.26999,35.19,05/08/2018
22:37:59.000,40.65489,-73.96375,25.48352,40.4,30.54688,55,29.5,30.29001,36.92999,05/08/2018
22:38:00.000,40.65494,-73.96371,25.5576,40.4,30.63281,55,29.5,30.31,39.47,05/08/2018
22:38:02.000,40.65505,-73.96362,24.87236,40.4,30.6875,55.9,29.5,30.32999,39.75,05/08/2018
22:38:03.000,40.6551,-73.96357,24.98348,40.4,30.6875,55.9,29.5,30.31,37.42999,05/08/2018
22:38:04.000,40.65516,-73.96352,24.3538,40.4,30.53125,54.8,29.6,30.35001,36.88998,05/08/2018
22:38:04.984,40.65521,-73.96347,23.76116,40.4,30.46094,54.8,29.6,30.35001,37.54999,05/08/2018
22:38:07.000,40.65531,-73.96339,23.76116,38.7,30.5,55.6,29.6,30.35001,36.70999,05/08/2018
22:38:08.000,40.65537,-73.96336,23.76116,38.5,30.63281,55.6,29.6,30.35001,36.85001,05/08/2018
22:38:08.984,40.65542,-73.96333,23.90932,38.5,30.54688,54.9,29.6,30.38998,38.88998,05/08/2018
22:38:10.000,40.65548,-73.96329,24.22416,38.5,30.57031,54.9,29.6,30.38998,38.54999,05/08/2018
22:38:11.000,40.65554,-73.96326,24.61308,38.5,30.71094,55.4,29.6,30.42999,37.42999,05/08/2018
22:38:11.000,40.65554,-73.96326,24.61308,38.5,30.90625,55.4,29.6,30.42999,39.95001,05/08/2018
22:38:18.000,40.65593,-73.96304,24.2612,0,31.24219,53.6,29.8,30.53,38.92999,05/08/2018
22:38:19.000,40.65598,-73.96301,24.13156,0,30.66406,53.6,29.8,30.51001,38.35001,05/08/2018
22:38:20.984,40.65608,-73.96296,22.224,0,30.50781,54.6,29.8,30.51001,40.54999,05/08/2018
22:38:22.000,40.65614,-73.96293,22.26104,0,30.67969,54.6,29.8,30.51001,38.09,05/08/2018
22:38:23.000,40.65619,-73.96291,23.00184,0,30.65625,54,29.8,30.51001,35.75,05/08/2018
22:38:24.000,40.65624,-73.96288,22.89072,0,30.63281,54,29.8,30.51001,33.98999,05/08/2018
22:38:26.000,40.65635,-73.96284,22.89072,34,30.61719,53.9,29.8,30.53,36.60999,05/08/2018
22:38:27.000,40.65641,-73.96282,23.5204,34,30.42969,53.9,29.8,30.51001,36.29001,05/08/2018
22:38:28.000,40.65647,-73.96281,23.40928,34,30.67969,54.8,29.7,30.54999,36.37,05/08/2018
22:38:28.984,40.65652,-73.96281,23.02036,34,30.76563,54.8,29.7,30.57001,35.31,05/08/2018
22:38:30.000,40.65658,-73.9628,23.0574,34,30.67969,53.9,29.8,30.53,34.07001,05/08/2018
22:38:30.000,40.65658,-73.9628,23.0574,34,30.63281,53.9,29.8,30.53,36.45001,05/08/2018
22:38:32.984,40.65675,-73.96278,20.96464,34,30.61719,53.6,29.8,30.54999,39.76999,05/08/2018
22:38:34.000,40.6568,-73.96278,22.57588,34,30.48438,53.6,29.8,30.54999,35.45001,05/08/2018
22:38:35.000,40.65686,-73.96278,21.761,34,30.21875,54.9,29.8,30.48999,33.38998,05/08/2018
22:38:36.000,40.65691,-73.96278,21.761,34,29.92188,54.9,29.8,30.47,34.60999,05/08/2018
22:38:40.984,40.65716,-73.9628,18.11256,0,29.5625,56.4,29.6,30.37,32.82999,05/08/2018
22:38:43.000,40.65727,-73.96282,18.11256,32.1,29.51563,56.4,29.6,30.35001,30.73001,05/08/2018
22:38:47.000,40.65748,-73.9629,19.20524,0,29.23438,59.5,29.4,30.23001,31.48999,05/08/2018
22:38:47.000,40.65748,-73.9629,19.20524,0,29.07813,59.5,29.4,30.17001,28.10999,05/08/2018
22:38:50.000,40.65765,-73.96301,24.68716,0,29.16406,58.6,29.4,30.17001,31.70999,05/08/2018
22:38:55.000,40.65797,-73.96318,25.05756,28.1,29.3125,57.3,29.3,30.10999,30.70999,05/08/2018
22:38:56.000,40.65803,-73.96322,24.42788,28.1,29.21094,57.3,29.3,30.09,30.87,05/08/2018
22:38:56.984,40.65809,-73.96325,24.05748,28.1,29.125,58.1,29.3,30.04999,36.37,05/08/2018
22:38:56.984,40.65809,-73.96325,24.05748,28.1,29.05469,58.1,29.3,30.03,39.48999,05/08/2018
22:39:00.000,40.65828,-73.96335,24.09452,28.1,29.33594,58.5,29.3,30.03,40.20999,05/08/2018
22:39:00.984,40.65833,-73.96338,23.96488,28.1,29.53906,58.5,29.3,30.07001,40.60999,05/08/2018
22:39:02.000,40.65839,-73.96341,24.02044,28.1,29.96094,57.6,29.3,30.07001,39.63,05/08/2018
22:39:03.000,40.65845,-73.96345,23.44632,28.1,29.94531,57.6,29.3,30.09,39.32999,05/08/2018
22:39:04.984,40.65856,-73.9635,23.55744,28.1,29.85938,56.7,29.4,30.09,38.41,05/08/2018
22:39:06.000,40.65862,-73.96352,23.5204,28.1,29.99219,56.7,29.4,30.09,36.73001,05/08/2018
22:39:07.000,40.65868,-73.96352,24.20564,28.1,30.11719,56.5,29.3,30.09,35.35001,05/08/2018
22:39:08.000,40.65874,-73.96352,24.076,28.1,30.14063,56.5,29.3,30.10999,34.47,05/08/2018
22:39:08.984,40.6588,-73.96352,23.02036,28.1,30.09375,55.6,29.4,30.10999,35.47,05/08/2018
22:39:08.984,40.6588,-73.96352,23.02036,28.1,30.01563,55.6,29.4,30.13,36.37,05/08/2018
22:39:12.000,40.65899,-73.96347,23.37224,28.1,30.17188,57.1,29.4,30.13,34.54999,05/08/2018
22:39:12.984,40.65904,-73.96346,22.27956,28.1,30.10156,57.1,29.4,30.17001,35.38998,05/08/2018
22:39:14.000,40.6591,-73.96342,20.7424,28.1,30.28125,57.6,29.5,30.13,35.35001,05/08/2018
22:39:15.000,40.65916,-73.96342,21.92768,28.1,30.41406,57.6,29.5,30.20999,36.73001,05/08/2018
22:39:16.984,40.65928,-73.96345,21.92768,22.5,30.45313,57.1,29.5,30.20999,36.29001,05/08/2018
22:39:18.000,40.65934,-73.96346,22.98332,22.5,30.45313,57.1,29.5,30.25,36.57001,05/08/2018
22:39:19.000,40.6594,-73.96348,22.63144,22.5,30.41406,56.7,29.5,30.23001,36.47,05/08/2018
22:39:20.000,40.65945,-73.9635,20.76092,22.5,30.41406,56.7,29.5,30.20999,35.75,05/08/2018
22:39:20.984,40.6595,-73.96352,20.02012,22.5,30.14844,56.2,29.5,30.20999,34.23001,05/08/2018
22:39:20.984,40.6595,-73.96352,20.02012,22.5,30.21875,56.2,29.5,30.23001,33.25,05/08/2018
22:39:24.000,40.65963,-73.96362,18.4274,22.5,30.32813,57.1,29.5,30.26999,32.35001,05/08/2018
22:39:24.984,40.65968,-73.96366,20.40904,22.5,30.28125,57.1,29.5,30.25,33.57001,05/08/2018
22:39:26.000,40.65973,-73.9637,20.0942,22.5,30.25,56.2,29.5,30.25,35.47,05/08/2018
22:39:27.000,40.65979,-73.96372,20.79796,22.5,30.16406,56.2,29.5,30.23001,36.73001,05/08/2018
22:39:28.984,40.65989,-73.96377,20.05716,22.5,30.09375,56.4,29.5,30.26999,39.41,05/08/2018
22:39:30.000,40.65993,-73.9638,18.983,22.5,30.35156,56.4,29.5,30.29001,39.76999,05/08/2018
22:39:31.000,40.65998,-73.96384,19.77936,22.5,30.34375,56.7,29.5,30.26999,39.04999,05/08/2018
22:39:32.000,40.66003,-73.96387,20.48312,22.5,30.16406,56.7,29.5,30.26999,37.01001,05/08/2018
22:39:32.984,40.66008,-73.96391,21.90916,22.5,30.4375,56.3,29.6,30.31,36.07001,05/08/2018
22:39:38.000,40.66033,-73.96407,19.64972,0,30.48438,55.9,29.6,30.32999,37.59,05/08/2018
22:39:39.000,40.66038,-73.9641,19.1682,0,30.21875,55.9,29.6,30.31,38.92999,05/08/2018
22:39:40.984,40.66047,-73.96415,19.98308,0,30.14063,56.3,29.6,30.32999,38.88998,05/08/2018
22:39:42.000,40.66052,-73.96418,19.3534,0,30.28125,56.3,29.6,30.35001,39.32999,05/08/2018
22:39:43.000,40.66056,-73.9642,19.24228,0,30.48438,55.3,29.6,30.32999,38.45001,05/08/2018
22:39:44.000,40.66061,-73.96423,18.92744,0,30.375,55.3,29.6,30.35001,38.51001,05/08/2018
22:39:44.000,40.66061,-73.96423,18.92744,0,30.27344,54.3,29.7,30.37,37.45001,05/08/2018
22:39:47.000,40.66074,-73.96431,18.92744,25.6,30.32813,54.3,29.7,30.37,36.76999,05/08/2018
22:39:48.000,40.66078,-73.96433,19.09412,25.6,30.41406,54,29.7,30.38998,36.47,05/08/2018
